[2025-07-07 21:48:55.198]	     | Already up to date.
[2025-07-07 21:48:55.208]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 21:48:55.259]	 Done.

[2025-07-07 21:49:30.686]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 21:49:30.697]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 21:49:30.746]	 Already installed "tmux-cpu"
[2025-07-07 21:49:30.746]	 Already installed "tmux-yank"
[2025-07-07 21:49:30.756]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 21:49:30.776]	 Updating all plugins!
[2025-07-07 21:49:30.777]	 
[2025-07-07 21:49:31.208]	   "tmux-yank" update success
[2025-07-07 21:49:31.210]	     | Already up to date.
[2025-07-07 21:49:31.212]	   "tmux-cpu" update success
[2025-07-07 21:49:31.214]	     | Already up to date.
[2025-07-07 21:49:31.224]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 21:49:31.274]	 Done.

[2025-07-07 21:55:53.907]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 21:55:53.917]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 21:55:53.966]	 Already installed "tmux-yank"
[2025-07-07 21:55:53.966]	 Already installed "tmux-cpu"
[2025-07-07 21:55:53.976]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 21:55:53.996]	 Updating all plugins!
[2025-07-07 21:55:53.996]	 
[2025-07-07 21:55:54.404]	   "tmux-yank" update success
[2025-07-07 21:55:54.407]	     | Already up to date.
[2025-07-07 21:55:54.444]	   "tmux-cpu" update success
[2025-07-07 21:55:54.447]	     | Already up to date.
[2025-07-07 21:55:54.457]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 21:55:54.507]	 Done.

[2025-07-07 21:56:17.757]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 21:56:17.768]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 21:56:17.816]	 Already installed "tmux-yank"
[2025-07-07 21:56:17.816]	 Already installed "tmux-cpu"
[2025-07-07 21:56:17.826]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 21:56:17.846]	 Updating all plugins!
[2025-07-07 21:56:17.846]	 
[2025-07-07 21:56:18.295]	   "tmux-yank" update success
[2025-07-07 21:56:18.298]	     | Already up to date.
[2025-07-07 21:56:18.299]	   "tmux-cpu" update success
[2025-07-07 21:56:18.301]	     | Already up to date.
[2025-07-07 21:56:18.311]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 21:56:18.361]	 Done.

[2025-07-07 21:56:49.078]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 21:56:49.088]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 21:56:49.136]	 Already installed "tmux-yank"
[2025-07-07 21:56:49.137]	 Already installed "tmux-cpu"
[2025-07-07 21:56:49.147]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 21:56:49.167]	 Updating all plugins!
[2025-07-07 21:56:49.167]	 
[2025-07-07 21:56:49.684]	   "tmux-yank" update success
[2025-07-07 21:56:49.684]	   "tmux-cpu" update success
[2025-07-07 21:56:49.687]	     | Already up to date.
[2025-07-07 21:56:49.688]	     | Already up to date.
[2025-07-07 21:56:49.700]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 21:56:49.761]	 Done.

[2025-07-07 21:58:30.254]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 21:58:30.265]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 21:58:30.312]	 Already installed "tmux-cpu"
[2025-07-07 21:58:30.313]	 Already installed "tmux-yank"
[2025-07-07 21:58:30.323]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 21:58:30.342]	 Updating all plugins!
[2025-07-07 21:58:30.342]	 
[2025-07-07 21:58:30.765]	   "tmux-yank" update success
[2025-07-07 21:58:30.767]	     | Already up to date.
[2025-07-07 21:58:30.791]	   "tmux-cpu" update success
[2025-07-07 21:58:30.794]	     | Already up to date.
[2025-07-07 21:58:30.805]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 21:58:30.856]	 Done.

[2025-07-07 21:58:52.218]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 21:58:52.229]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 21:58:52.279]	 Already installed "tmux-cpu"
[2025-07-07 21:58:52.279]	 Already installed "tmux-yank"
[2025-07-07 21:58:52.290]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 21:58:52.311]	 Updating all plugins!
[2025-07-07 21:58:52.311]	 
[2025-07-07 21:58:52.778]	   "tmux-cpu" update success
[2025-07-07 21:58:52.778]	   "tmux-yank" update success
[2025-07-07 21:58:52.781]	     | Already up to date.
[2025-07-07 21:58:52.781]	     | Already up to date.
[2025-07-07 21:58:52.793]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 21:58:52.845]	 Done.

[2025-07-07 21:59:18.346]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 21:59:18.356]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 21:59:18.404]	 Already installed "tmux-cpu"
[2025-07-07 21:59:18.405]	 Already installed "tmux-yank"
[2025-07-07 21:59:18.415]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 21:59:18.434]	 Updating all plugins!
[2025-07-07 21:59:18.434]	 
[2025-07-07 21:59:18.882]	   "tmux-cpu" update success
[2025-07-07 21:59:18.884]	     | Already up to date.
[2025-07-07 21:59:18.886]	   "tmux-yank" update success
[2025-07-07 21:59:18.888]	     | Already up to date.
[2025-07-07 21:59:18.898]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 21:59:18.948]	 Done.

[2025-07-07 21:59:26.643]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 21:59:26.654]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 21:59:26.702]	 Already installed "tmux-cpu"
[2025-07-07 21:59:26.702]	 Already installed "tmux-yank"
[2025-07-07 21:59:26.712]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 21:59:26.733]	 Updating all plugins!
[2025-07-07 21:59:26.733]	 
[2025-07-07 21:59:27.179]	   "tmux-cpu" update success
[2025-07-07 21:59:27.179]	   "tmux-yank" update success
[2025-07-07 21:59:27.181]	     | Already up to date.
[2025-07-07 21:59:27.181]	     | Already up to date.
[2025-07-07 21:59:27.192]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 21:59:27.242]	 Done.

[2025-07-07 21:59:42.753]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 21:59:42.763]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 21:59:42.812]	 Already installed "tmux-cpu"
[2025-07-07 21:59:42.813]	 Already installed "tmux-yank"
[2025-07-07 21:59:42.823]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 21:59:42.842]	 Updating all plugins!
[2025-07-07 21:59:42.843]	 
[2025-07-07 21:59:43.273]	   "tmux-yank" update success
[2025-07-07 21:59:43.275]	     | Already up to date.
[2025-07-07 21:59:43.276]	   "tmux-cpu" update success
[2025-07-07 21:59:43.278]	     | Already up to date.
[2025-07-07 21:59:43.289]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 21:59:43.338]	 Done.

[2025-07-07 22:01:47.987]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 22:01:47.997]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 22:01:48.047]	 Already installed "tmux-cpu"
[2025-07-07 22:01:48.048]	 Already installed "tmux-yank"
[2025-07-07 22:01:48.060]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 22:01:48.080]	 Updating all plugins!
[2025-07-07 22:01:48.081]	 
[2025-07-07 22:01:48.514]	   "tmux-yank" update success
[2025-07-07 22:01:48.516]	     | Already up to date.
[2025-07-07 22:01:48.518]	   "tmux-cpu" update success
[2025-07-07 22:01:48.520]	     | Already up to date.
[2025-07-07 22:01:48.531]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 22:01:48.581]	 Done.

[2025-07-07 22:02:00.875]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 22:02:00.886]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 22:02:00.938]	 Already installed "tmux-cpu"
[2025-07-07 22:02:00.938]	 Already installed "tmux-yank"
[2025-07-07 22:02:00.948]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 22:02:00.968]	 Updating all plugins!
[2025-07-07 22:02:00.968]	 
[2025-07-07 22:02:01.405]	   "tmux-yank" update success
[2025-07-07 22:02:01.408]	     | Already up to date.
[2025-07-07 22:02:01.409]	   "tmux-cpu" update success
[2025-07-07 22:02:01.411]	     | Already up to date.
[2025-07-07 22:02:01.422]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 22:02:01.471]	 Done.

[2025-07-07 22:02:33.132]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 22:02:33.143]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 22:02:33.191]	 Already installed "tmux-cpu"
[2025-07-07 22:02:33.191]	 Already installed "tmux-yank"
[2025-07-07 22:02:33.201]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 22:02:33.221]	 Updating all plugins!
[2025-07-07 22:02:33.221]	 
[2025-07-07 22:02:33.656]	   "tmux-yank" update success
[2025-07-07 22:02:33.658]	     | Already up to date.
[2025-07-07 22:02:33.660]	   "tmux-cpu" update success
[2025-07-07 22:02:33.662]	     | Already up to date.
[2025-07-07 22:02:33.672]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 22:02:33.722]	 Done.

[2025-07-07 22:03:36.457]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 22:03:36.468]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 22:03:36.519]	 Already installed "tmux-cpu"
[2025-07-07 22:03:36.519]	 Already installed "tmux-yank"
[2025-07-07 22:03:36.530]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 22:03:36.551]	 Updating all plugins!
[2025-07-07 22:03:36.552]	 
[2025-07-07 22:03:36.958]	   "tmux-yank" update success
[2025-07-07 22:03:36.960]	     | Already up to date.
[2025-07-07 22:03:36.990]	   "tmux-cpu" update success
[2025-07-07 22:03:36.993]	     | Already up to date.
[2025-07-07 22:03:37.003]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 22:03:37.054]	 Done.

[2025-07-07 22:04:31.918]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-07 22:04:31.928]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-07 22:04:31.983]	 Already installed "tmux-cpu"
[2025-07-07 22:04:31.983]	 Already installed "tmux-yank"
[2025-07-07 22:04:31.994]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-07 22:04:32.014]	 Updating all plugins!
[2025-07-07 22:04:32.014]	 
[2025-07-07 22:04:32.450]	   "tmux-cpu" update success
[2025-07-07 22:04:32.453]	     | Already up to date.
[2025-07-07 22:04:32.454]	   "tmux-yank" update success
[2025-07-07 22:04:32.456]	     | Already up to date.
[2025-07-07 22:04:32.467]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-07 22:04:32.516]	 Done.

[2025-07-26 10:46:38.657]	 List of discovered tpm plugins: tmux-plugins/tmux-yank tmux-plugins/tmux-cpu
[2025-07-26 10:46:38.668]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/install_plugins
[2025-07-26 10:46:38.721]	 Already installed "tmux-yank"
[2025-07-26 10:46:38.721]	 Already installed "tmux-cpu"
[2025-07-26 10:46:38.732]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/update_plugins all
[2025-07-26 10:46:38.753]	 Updating all plugins!
[2025-07-26 10:46:38.753]	 
[2025-07-26 10:46:39.178]	   "tmux-yank" update success
[2025-07-26 10:46:39.181]	     | Already up to date.
[2025-07-26 10:46:39.207]	   "tmux-cpu" update success
[2025-07-26 10:46:39.209]	     | Already up to date.
[2025-07-26 10:46:39.221]	 Invoking /Users/stearns/.tmux/plugins/tpm/bin/clean_plugins all
[2025-07-26 10:46:39.273]	 Done.

